Timestamp,Total Collisions,Current Collision Status,Smoothness Metric,Current Smoothness,Obstacle Clearance,Distance Traveled,Current Velocity,IMU Acceleration Magnitude,Is Rough Terrain,Notes
1733877827,445,0,67770.6902,11.0347,1.8656,64.6446,0.1761,12.5512,0,Normal operation
1733877828,445,0,67972.1657,10.9186,1.8147,64.9145,0.2136,6.072,0,Normal operation
1733877829,445,0,68179.1412,10.8212,1.7751,65.1,0.2298,11.0379,0,Normal operation
1733877830,445,0,68390.7888,10.6745,1.7516,65.2925,0.1868,13.1217,0,Normal operation
1733877831,445,0,68627.0815,10.8399,1.7381,65.4696,0.1796,10.8718,0,Normal operation
1733877832,445,0,68852.4705,10.8178,1.7301,65.7941,0.235,7.0847,0,Normal operation
1733877833,445,0,69120.5994,11.4843,1.7426,65.9665,0.2467,10.7074,0,Normal operation
1733877834,445,0,69347.7657,11.6862,1.7531,66.2488,0.2347,11.0337,0,Normal operation
1733877835,445,0,69551.6042,11.6082,1.7362,66.5167,0.2623,13.8291,0,Normal operation
1733877836,445,0,69772.3597,11.5637,1.7022,66.9781,0.3357,4.049,0,Normal operation
1733877837,445,0,70027.4269,11.8217,1.6401,67.5214,0.47,24.3865,1,Normal operation
1733877838,445,0,70248.0288,11.3822,1.4955,67.942,0.4755,7.0293,0,Normal operation
1733877839,445,0,70477.5482,11.4084,1.2728,68.3466,0.4115,8.1326,0,Normal operation
1733877840,451,0,70697.3007,11.597,1.0007,68.7323,0.4035,26.8852,1,Normal operation
1733877841,463,0,70937.0118,11.6465,0.7395,69.2538,0.4652,0.4237,0,Normal operation
1733877842,475,0,71129.764,11.0234,0.5023,69.9622,0.6602,21.3688,1,Normal operation
1733877843,481,0,71822.5767,15.7455,0.3379,70.5189,0.7146,12.7259,0,Normal operation
1733877844,485,0,72205.3304,17.2778,0.2936,71.5372,0.8091,36.5747,1,Normal operation
1733877845,485,0,72444.7324,17.757,0.4727,71.9559,0.656,6.6481,0,Normal operation
1733877846,485,0,72673.2446,17.3724,0.6304,72.2171,0.3683,9.751,0,Normal operation
1733877847,485,0,72886.7336,17.798,0.7376,72.5735,0.302,21.5161,1,Normal operation
1733877848,485,0,73093.5815,12.8512,0.7546,72.884,0.3099,10.8726,0,Normal operation
1733877849,503,0,73345.3629,11.7674,0.6949,73.0703,0.2729,3.8773,0,Normal operation
1733877850,518,0,73631.398,11.8667,0.4965,73.6356,0.4064,1.1303,0,Normal operation
1733877851,518,0,73918.4189,12.4517,0.4775,74.3534,0.6292,8.919,0,Normal operation
1733877852,518,0,74144.4315,12.577,0.5367,74.562,0.4761,8.1694,0,Normal operation
1733877853,518,0,74379.5867,12.8601,0.6346,74.7709,0.2012,10.9197,0,Normal operation
1733877854,518,0,74590.4601,12.4907,0.7225,75.1036,0.2665,9.5335,0,Normal operation
1733877855,518,0,74801.9337,11.724,0.7532,75.3589,0.2755,9.3516,0,Normal operation
1733877856,538,0,75446.8614,15.3746,0.6041,75.6692,0.312,441.5488,1,Normal operation
1733877857,540,0,75843.8846,17.0794,0.5216,76.6751,0.6636,22.2729,1,Normal operation
1733877858,540,0,76056.1708,16.8755,0.5779,76.776,0.543,10.295,0,Normal operation
1733877859,540,0,76352.5095,17.6205,0.6648,76.935,0.1623,6.8133,0,Normal operation
1733877860,540,0,76608.6045,18.0667,0.7671,77.2196,0.2085,9.7088,0,Normal operation
1733877861,540,0,76798.1376,13.5128,0.842,77.5813,0.318,9.1878,0,Normal operation
1733877862,552,0,77196.4241,13.749,0.7659,77.8745,0.3523,0.4314,0,Normal operation
1733877863,565,0,77412.1525,13.6635,0.5874,78.5723,0.5342,0.0018,0,Normal operation
1733877864,565,0,77631.0745,12.8555,0.5774,79.272,0.6883,9.0363,0,Normal operation
1733877865,565,0,77849.8734,12.5107,0.5934,79.5256,0.4918,9.2615,0,Normal operation
1733877866,565,0,78078.4179,12.8955,0.6209,79.8062,0.2653,10.3104,0,Normal operation
1733877867,565,0,78287.1261,10.907,0.6703,80.0395,0.2512,9.8625,0,Normal operation
1733877868,575,0,78508.0903,10.9594,0.6668,80.2701,0.2844,6.9695,0,Normal operation
1733877869,595,0,78700.7981,10.6972,0.4981,80.667,0.4227,4.2807,0,Normal operation
1733877870,601,0,79045.4534,11.9558,0.3606,81.2159,0.566,9.8205,0,Normal operation
1733877871,605,0,79318.5229,12.5043,0.3151,82.2218,0.8092,40.6206,1,Normal operation
1733877872,605,0,79502.206,12.2501,0.4576,82.5897,0.6304,7.3546,0,Normal operation
1733877873,605,0,79733.7411,12.3298,0.6368,82.7556,0.3004,9.8256,0,Normal operation
1733877874,605,0,79941.3014,12.4588,0.7809,82.9981,0.1949,10.5961,0,Normal operation
1733877875,605,0,80167.3821,11.3326,0.8617,83.2666,0.2454,14.0487,0,Normal operation
1733877876,606,0,80374.8763,10.5635,0.8492,83.6384,0.2986,15.4383,1,Normal operation
1733877877,626,0,80610.6776,11.0847,0.6453,83.9184,0.3677,10.1339,0,Normal operation
1733877878,628,0,80955.6973,12.2196,0.5499,84.9261,0.6604,9.6433,0,Normal operation
1733877879,628,0,81172.7978,12.315,0.6123,85.0641,0.5629,7.7523,0,Normal operation
1733877880,628,0,81379.731,12.2657,0.7045,85.2665,0.1911,10.6671,0,Normal operation
1733877881,628,0,81611.8281,12.5245,0.809,85.5332,0.2212,10.7566,0,Normal operation
1733877882,628,0,81846.7291,12.4767,0.9138,85.7678,0.2369,1.2704,0,Normal operation
1733877883,628,0,82072.4612,11.2646,0.8746,85.9665,0.2136,9.4285,0,Normal operation
1733877884,638,0,82307.8597,11.429,0.6778,86.229,0.2589,17.6675,1,Normal operation
1733877885,655,0,82527.46,11.4773,0.4846,86.6725,0.4205,6.9943,0,Normal operation
1733877886,662,0,82726.5308,11.147,0.3588,87.2157,0.5804,2.8897,0,Normal operation
1733877887,666,0,82899.7569,10.5303,0.3298,88.2563,0.8095,34.2097,1,Normal operation
1733877888,666,0,83111.7212,10.4877,0.4654,88.5193,0.6266,10.9823,0,Normal operation
1733877889,666,0,83344.0412,10.5457,0.6361,88.6703,0.2418,11.1167,0,Normal operation
1733877890,666,0,83577.4529,10.5782,0.7883,88.9452,0.1991,10.7424,0,Normal operation
1733877891,666,0,83833.625,11.142,0.8799,89.1372,0.2153,10.2261,0,Normal operation
1733877892,666,0,84056.1733,11.9074,0.8792,89.3162,0.1803,9.6192,0,Normal operation
1733877893,668,0,84292.9037,11.8118,0.7136,89.6077,0.2224,8.8328,0,Normal operation
1733877894,687,0,84511.9266,11.6789,0.5368,89.7891,0.2754,7.883,0,Normal operation
1733877895,707,0,84733.2181,11.5577,0.3785,89.9108,0.2714,7.5551,0,Normal operation
1733877896,717,0,84897.0223,10.634,0.3002,90.6811,0.4999,11.0495,0,Normal operation
1733877897,717,0,85055.3479,10.0882,0.41,91.1425,0.5976,10.1334,0,Normal operation
1733877898,717,0,85263.8571,9.7981,0.5977,91.2611,0.316,10.7067,0,Normal operation
1733877899,717,0,85495.4714,9.9197,0.8112,91.434,0.1435,10.9871,0,Normal operation
1733877900,717,0,85718.4208,9.9373,1.0253,91.6067,0.1641,9.4821,0,Normal operation
1733877901,717,0,85950.4414,10.6463,1.1949,91.7589,0.1545,9.8482,0,Normal operation
1733877902,717,0,86173.835,11.1849,1.199,91.9161,0.1512,11.3775,0,Normal operation
1733877903,717,0,86392.7565,11.289,1.1524,92.0641,0.1531,9.9052,0,Normal operation
1733877904,717,0,86628.8012,11.3333,1.1022,92.1856,0.1322,10.8773,0,Normal operation
1733877905,717,0,86839.4802,11.2106,1.0328,92.3368,0.1287,9.6698,0,Normal operation
1733877906,717,0,87065.9747,11.2554,0.9439,92.4582,0.1275,7.2743,0,Normal operation
1733877907,717,0,87324.6357,11.6218,0.8691,92.6968,0.1721,11.2652,0,Normal operation
1733877908,717,0,87551.4404,11.6864,0.8101,92.889,0.1994,9.5464,0,Normal operation
1733877909,717,0,87790.6142,11.7272,0.748,93.065,0.1708,10.8733,0,Normal operation
1733877910,717,0,88012.8767,11.8309,0.6693,93.2845,0.19,9.4232,0,Normal operation
1733877911,728,0,88267.0059,12.0103,0.5688,93.5606,0.267,8.5081,0,Normal operation
1733877912,743,0,88508.5454,11.8391,0.4625,94.1985,0.5118,0.0025,0,Normal operation
1733877913,743,0,88750.4807,11.9904,0.512,94.8766,0.6515,10.1682,0,Normal operation
1733877914,743,0,88981.6629,11.9105,0.6067,95.0613,0.4569,10.8598,0,Normal operation
1733877915,743,0,89187.7518,11.8443,0.7083,95.2006,0.1562,10.5763,0,Normal operation
1733877916,743,0,89401.7588,11.4364,0.8282,95.4078,0.1691,13.3997,0,Normal operation
1733877917,743,0,89649.3901,11.4103,0.9361,95.6265,0.2026,9.8932,0,Normal operation
1733877918,743,0,89885.6847,11.4543,0.8637,95.8682,0.2179,6.8924,0,Normal operation
1733877919,743,0,90133.7022,11.629,0.7153,96.115,0.2358,10.7152,0,Normal operation
1733877920,760,0,90357.9445,11.7019,0.5554,96.4835,0.3396,2.8994,0,Normal operation
1733877921,763,0,90615.8626,12.141,0.516,97.4702,0.6906,9.3939,0,Normal operation
1733877922,763,0,90835.7019,11.8631,0.591,97.6509,0.5779,10.985,0,Normal operation
1733877923,763,0,91049.47,11.708,0.6672,97.9197,0.2437,7.9373,0,Normal operation
1733877924,763,0,91267.7694,11.4487,0.7854,98.1447,0.2455,10.3537,0,Normal operation
1733877925,763,0,91506.0869,11.5276,0.9129,98.384,0.2235,10.3071,0,Normal operation
1733877926,763,0,91725.0579,11.1861,0.9017,98.6037,0.2174,10.623,0,Normal operation
1733877927,764,0,91942.6311,11.1793,0.7479,98.8959,0.2418,8.866,0,Normal operation
1733877928,780,0,92158.9404,11.0947,0.5884,99.438,0.4041,5.6056,0,Normal operation
1733877929,787,0,92497.2776,12.2951,0.4428,100.0049,0.5903,2.178,0,Normal operation
1733877930,791,0,92756.0325,12.4995,0.391,101.0368,0.809,2.0838,0,Normal operation
1733877931,791,0,92982.434,12.5738,0.4964,101.323,0.6374,10.9277,0,Normal operation
1733877932,791,0,93185.1385,12.5142,0.6262,101.4742,0.2575,15.0679,1,Normal operation
1733877933,791,0,93393.8523,12.4139,0.7798,101.6295,0.1506,11.175,0,Normal operation
1733877934,791,0,93617.3573,11.2681,0.8842,101.7729,0.1379,11.2423,0,Normal operation
1733877935,791,0,93842.4268,10.8857,0.9055,101.9581,0.1649,17.9468,1,Normal operation
1733877936,791,0,94077.5374,11.0604,0.7861,102.1774,0.1878,10.1042,0,Normal operation
1733877937,795,0,94282.7868,10.9765,0.6449,102.4698,0.2494,0.4258,0,Normal operation
1733877938,815,0,94705.3275,13.1148,0.4859,102.8515,0.3695,32.5904,1,Normal operation
1733877939,821,0,94869.6063,12.5225,0.382,103.4424,0.5522,18.5659,1,Normal operation
1733877940,829,0,95649.4195,18.2503,0.3012,104.1936,0.7137,26.2734,1,Normal operation
1733877941,839,0,95785.8901,17.1849,0.2452,104.9278,0.7254,0.0001,0,Normal operation
1733877942,839,0,96039.0106,17.5744,0.387,105.5865,0.7303,11.0021,0,Normal operation
1733877943,839,0,96266.4023,15.9399,0.5897,105.7429,0.4253,10.9449,0,Normal operation
1733877944,839,0,96490.1249,16.3966,0.7657,105.9161,0.1578,10.5726,0,Normal operation
1733877945,839,0,96699.9939,10.5057,0.918,106.0591,0.1531,10.2661,0,Normal operation
1733877946,839,0,96919.0259,11.3314,1.0831,106.1969,0.1345,13.5408,0,Normal operation
1733877947,839,0,97133.7015,10.9469,1.0882,106.3371,0.1328,10.6622,0,Normal operation
1733877948,839,0,97325.8679,10.7042,1.0506,106.4584,0.1272,11.2555,0,Normal operation
1733877949,839,0,97580.8949,11.0135,1.014,106.5855,0.1256,10.6024,0,Normal operation
1733877950,839,0,97812.9065,11.2322,0.9968,106.7066,0.1163,16.1483,1,Normal operation
1733877951,839,0,98052.5464,11.4722,0.9786,106.8316,0.1134,10.9852,0,Normal operation
1733877952,839,0,98318.7289,11.9575,0.9827,106.9632,0.1183,15.6567,1,Normal operation
1733877953,839,0,98545.0733,12.1921,0.9936,107.0841,0.1168,11.04,0,Normal operation
1733877954,839,0,98778.8071,11.9791,1.0053,107.2566,0.139,11.2638,0,Normal operation
1733877955,839,0,99026.484,12.1358,0.9844,107.439,0.1679,10.1713,0,Normal operation
1733877956,839,0,99271.6347,12.3009,0.9615,107.656,0.1863,29.1711,1,Normal operation
1733877957,839,0,99480.3335,11.7733,0.92,107.8451,0.1977,5.9404,0,Normal operation
1733877958,839,0,99707.0573,11.7308,0.8613,108.1362,0.2339,11.716,0,Normal operation
1733877959,839,0,99915.9756,11.4855,0.7598,108.3341,0.2313,11.2188,0,Normal operation
1733877960,839,0,100139.3249,11.2312,0.6668,108.521,0.1904,10.6206,0,Normal operation
1733877961,839,0,100374.7929,11.0316,0.559,108.7445,0.1932,5.8786,0,Normal operation
1733877962,844,0,100601.1784,11.2084,0.4466,108.9243,0.2028,11.5352,0,Normal operation
1733877963,852,0,100811.0402,11.0398,0.3363,109.0602,0.1561,10.8875,0,Normal operation
1733877964,868,0,101000.1934,10.8422,0.2702,109.1696,0.1316,10.9758,0,Normal operation
1733877965,880,0,101360.5132,12.3189,0.2253,109.3234,0.1482,16.7611,1,Normal operation
1733877966,892,0,101580.1458,12.1137,0.2107,109.4553,0.1582,5.049,0,Normal operation
1733877967,897,0,101798.5638,12.0899,0.21,109.6674,0.1875,29.7446,1,Normal operation
1733877968,910,0,102024.1558,12.2404,0.2088,109.8531,0.2398,8.1916,0,Normal operation
1733877969,910,0,102336.6651,13.4758,0.2408,110.1103,0.2523,10.913,0,Normal operation
1733877970,910,0,102535.2122,11.747,0.2719,110.293,0.222,11.0897,0,Normal operation
1733877971,910,0,102759.1011,11.7896,0.3035,110.4293,0.1558,5.8257,0,Normal operation
1733877972,910,0,102973.095,11.7453,0.3379,110.5743,0.1316,9.9785,0,Normal operation
1733877973,910,0,103179.5039,11.6361,0.3834,110.7138,0.1429,12.8037,0,Normal operation
1733877974,910,0,103403.7426,10.78,0.3953,110.8976,0.155,11.2577,0,Normal operation
1733877975,910,0,103621.7072,10.9759,0.4128,111.0555,0.1676,11.0059,0,Normal operation
1733877976,910,0,103855.2708,11.0207,0.4372,111.2424,0.1636,11.351,0,Normal operation
1733877977,910,0,104096.0464,11.3294,0.4797,111.4747,0.1968,13.3551,0,Normal operation
1733877978,910,0,104332.822,11.5332,0.5088,111.688,0.2109,13.256,0,Normal operation
1733877979,910,0,104540.9093,11.3717,0.5372,111.8556,0.185,10.902,0,Normal operation
1733877980,910,0,104754.1923,11.3249,0.5716,112.0075,0.1507,10.855,0,Normal operation
1733877981,910,0,104998.6029,11.4333,0.5976,112.1614,0.1511,6.6231,0,Normal operation
1733877982,910,0,105200.7489,11.1821,0.5946,112.3487,0.1587,10.9062,0,Normal operation
1733877983,910,0,105438.6513,11.1914,0.6037,112.469,0.1471,11.3844,0,Normal operation
1733877984,910,0,105668.478,11.3855,0.6095,112.6229,0.1329,10.2405,0,Normal operation
1733877985,910,0,105907.9934,11.6467,0.6158,112.8189,0.1706,16.2829,1,Normal operation
1733877986,910,0,106130.0907,11.3832,0.6232,113.0033,0.1822,9.3399,0,Normal operation
1733877987,910,0,106356.4574,11.5571,0.6216,113.1566,0.1642,11.3579,0,Normal operation
1733877988,910,0,106555.3363,11.1668,0.6185,113.3519,0.1709,11.728,0,Normal operation
1733877989,910,0,106794.3074,11.2583,0.6231,113.5542,0.1861,11.4997,0,Normal operation
1733877990,910,0,106992.0803,11.0043,0.6236,113.7121,0.1711,10.9831,0,Normal operation
1733877991,910,0,107214.0769,10.9345,0.6103,113.9336,0.1827,8.6629,0,Normal operation
1733877992,910,0,107422.7043,10.7767,0.5957,114.1256,0.194,11.1207,0,Normal operation
1733877993,910,0,107610.7857,10.6723,0.5842,114.2769,0.1668,12.0413,0,Normal operation
1733877994,910,0,107831.7917,10.4902,0.5629,114.48,0.1648,11.5228,0,Normal operation
1733877995,910,0,108053.0075,10.6093,0.5533,114.7131,0.2109,8.1737,0,Normal operation
1733877996,910,0,108275.1953,10.6112,0.5508,114.8944,0.1992,10.6773,0,Normal operation
1733877997,910,0,108527.2885,11.0458,0.5525,115.1221,0.2112,10.4326,0,Normal operation
1733877998,910,0,108725.2899,11.145,0.5424,115.3933,0.2455,19.9757,1,Normal operation
1733877999,910,0,108951.616,11.3146,0.5309,115.6835,0.2651,11.742,0,Normal operation
1733878000,910,0,109179.3953,11.3469,0.5104,115.9549,0.2813,11.0143,0,Normal operation
1733878001,910,0,109408.4696,11.441,0.493,116.1973,0.2599,10.389,0,Normal operation
1733878002,910,0,109633.126,11.1638,0.5166,116.3943,0.2082,5.3333,0,Normal operation
1733878003,910,0,109870.6311,11.6547,0.5543,116.7678,0.2799,8.6703,0,Normal operation
1733878004,910,0,110119.5004,11.6788,0.656,117.0956,0.3232,9.9412,0,Normal operation
1733878005,910,0,110348.9524,11.6956,0.7885,117.2528,0.2397,10.7949,0,Normal operation
1733878006,910,0,110591.8344,11.8336,0.9358,117.5225,0.2105,9.6031,0,Normal operation
1733878007,910,0,110818.0297,11.9084,1.0997,117.738,0.2298,10.305,0,Normal operation
1733878008,910,0,111042.1685,11.8043,1.2729,117.9659,0.208,1.6928,0,Normal operation
1733878009,910,0,111249.4047,11.399,1.3889,118.1628,0.1995,10.475,0,Normal operation
1733878010,910,0,111456.3792,11.1826,1.4678,118.289,0.1595,10.3189,0,Normal operation
1733878011,910,0,111695.1257,11.1308,1.5331,118.4137,0.1284,10.9354,0,Normal operation
1733878012,910,0,111927.9275,11.099,1.554,118.5608,0.1283,11.2053,0,Normal operation
1733878013,910,0,112194.1241,11.5196,1.5575,118.7062,0.1403,11.0356,0,Normal operation
1733878014,910,0,112405.3051,11.559,1.5634,118.8521,0.1356,10.1486,0,Normal operation
1733878015,910,0,112628.0158,11.7164,1.5581,118.9911,0.1373,16.7618,1,Normal operation
1733878016,910,0,112830.368,11.4622,1.5408,119.1212,0.134,10.9974,0,Normal operation
1733878017,910,0,113044.4904,11.2778,1.5332,119.1951,0.1046,11.8482,0,Normal operation
1733878018,910,0,113262.5811,10.7952,1.5342,119.4389,0.1477,13.2015,0,Normal operation
1733878019,910,0,113522.6439,11.2752,1.5934,119.9315,0.3452,18.0221,1,Normal operation
1733878020,910,0,113738.1194,11.2699,1.6164,120.184,0.3704,11.0368,0,Normal operation
1733878021,910,0,113966.5581,11.3619,1.6082,120.3815,0.2278,10.7818,0,Normal operation
1733878022,910,0,114188.5667,11.4408,1.5595,120.5033,0.1619,9.7986,0,Normal operation
1733878023,910,0,114394.8479,11.3227,1.4946,120.6373,0.1271,9.863,0,Normal operation
1733878024,910,0,114603.0702,10.8043,1.3325,120.9154,0.1909,9.8503,0,Normal operation
1733878025,910,0,114806.3573,10.7929,1.1744,121.1169,0.24,24.354,1,Normal operation
1733878026,910,0,115065.0432,11.0932,1.0156,121.3243,0.2114,9.975,0,Normal operation
1733878027,910,0,115281.8957,11.0314,0.8603,121.4587,0.1828,8.7729,0,Normal operation
1733878028,910,0,115522.4181,11.3757,0.688,121.6865,0.1755,10.2162,0,Normal operation
1733878029,910,0,115741.0983,11.4799,0.5485,121.8004,0.1723,10.536,0,Normal operation
1733878030,910,0,115958.6918,11.5233,0.4571,121.9197,0.1137,4.8765,0,Normal operation
1733878031,910,0,116171.0687,11.0603,0.405,122.0222,0.1068,10.7746,0,Normal operation
1733878032,910,0,116388.188,11.0629,0.3809,122.1273,0.105,10.5892,0,Normal operation
1733878033,910,0,116606.8398,10.9471,0.3816,122.2931,0.1251,11.3717,0,Normal operation
1733878034,910,0,116846.0449,11.1554,0.3783,122.4357,0.1458,17.4819,1,Normal operation
1733878035,910,0,117074.3748,11.2063,0.3642,122.6381,0.1639,9.391,0,Normal operation
1733878036,910,0,117315.1168,11.549,0.3507,122.7891,0.1674,10.9126,0,Normal operation
1733878037,910,0,117531.8138,11.5429,0.3402,122.9307,0.1427,8.1209,0,Normal operation
1733878038,910,0,117732.1442,11.253,0.3268,123.119,0.1546,10.8464,0,Normal operation
1733878039,910,0,117969.7744,11.2373,0.3279,123.302,0.1896,11.1601,0,Normal operation
1733878040,910,0,118197.4889,11.2311,0.3292,123.5179,0.1865,14.7662,0,Normal operation
1733878041,910,0,118397.8147,10.938,0.328,123.6746,0.1814,7.7103,0,Normal operation
1733878042,910,0,118601.308,10.778,0.3198,123.8546,0.1802,10.0677,0,Normal operation
1733878043,910,0,118842.8178,11.2153,0.3231,123.9308,0.1358,31.5976,1,Normal operation
1733878044,910,0,119192.6497,12.3406,0.319,124.0569,0.0938,9.9495,0,Normal operation
1733878045,910,0,119440.2787,12.5759,0.3376,124.2646,0.1511,11.6593,0,Normal operation
1733878046,910,0,119671.9394,12.7412,0.3374,124.4618,0.1974,10.8639,0,Normal operation
1733878047,910,0,119946.5024,13.4519,0.328,124.62,0.1932,10.3018,0,Normal operation
1733878048,910,0,120162.668,13.1985,0.3079,124.8141,0.1688,17.0828,1,Normal operation
1733878049,910,0,120374.8425,11.9221,0.2976,124.9833,0.175,10.6873,0,Normal operation
1733878050,910,0,120592.3706,11.6388,0.2768,125.2604,0.2131,11.0366,0,Normal operation
1733878051,910,0,120845.904,11.8497,0.2668,125.4648,0.224,15.2551,1,Normal operation
1733878052,910,0,121078.7641,11.426,0.2651,125.691,0.205,12.1851,0,Normal operation
1733878053,910,0,121291.1854,11.4562,0.2886,125.8679,0.1925,10.9387,0,Normal operation
1733878054,910,0,121521.3213,11.4648,0.3237,126.0124,0.1532,15.4573,1,Normal operation
1733878055,910,0,121738.367,11.46,0.3595,126.1164,0.1201,9.6422,0,Normal operation
1733878056,910,0,121954.3503,11.0845,0.4022,126.2417,0.1132,8.8259,0,Normal operation
1733878057,910,0,122164.8243,10.8606,0.4457,126.4374,0.1509,9.7294,0,Normal operation
1733878058,910,0,122411.5696,11.3142,0.4552,126.7081,0.221,9.6772,0,Normal operation
1733878059,910,0,122502.0793,10.1889,1.1478,127.7723,0.1917,9.6245,0,Normal operation
1733878060,910,0,122692.4179,9.8622,1.8289,127.9937,0.1741,10.7503,0,Normal operation
1733878061,910,0,122926.0904,10.0509,2.4725,128.2967,0.2479,9.8341,0,Normal operation
1733878062,910,0,123152.2789,10.1671,3.0703,128.5562,0.2623,7.0619,0,Normal operation
1733878063,910,0,123400.3911,10.1107,3.6179,128.899,0.2821,4.1938,0,Normal operation
1733878064,910,0,123679.2934,11.7721,3.4255,129.1725,0.3053,10.7226,0,Normal operation
1733878065,910,0,123894.6389,12.0222,3.1716,129.4732,0.2912,8.8332,0,Normal operation
1733878066,910,0,124098.7691,11.7268,2.8906,129.748,0.2863,11.0347,0,Normal operation
1733878067,910,0,124322.4957,11.7739,2.6291,130.0227,0.277,19.5652,1,Normal operation
1733878068,910,0,124551.5295,11.5551,2.3782,130.3093,0.2583,9.0011,0,Normal operation
1733878069,910,0,124771.7478,11.0322,2.1174,130.6372,0.2968,10.2369,0,Normal operation
1733878070,910,0,125006.2002,11.2045,1.8663,130.8878,0.29,7.5109,0,Normal operation
1733878071,910,0,125219.8413,11.3212,1.6345,131.0984,0.2235,11.12,0,Normal operation
1733878072,910,0,125427.4586,11.0496,1.4216,131.2762,0.1939,10.5591,0,Normal operation
1733878073,910,0,125646.4176,10.9489,1.228,131.3936,0.1377,14.6476,0,Normal operation
1733878074,910,0,125860.7339,10.8899,1.0944,131.5042,0.111,12.1115,0,Normal operation
1733878075,910,0,126064.9248,10.6634,0.9973,131.6623,0.1276,8.9307,0,Normal operation
1733878076,910,0,126276.3242,10.6763,0.9335,131.7616,0.1226,10.677,0,Normal operation
1733878077,910,0,126490.6968,10.7384,0.894,131.86,0.1012,10.9664,0,Normal operation
1733878078,910,0,126706.2317,10.7453,0.8691,131.9949,0.109,6.5198,0,Normal operation
1733878079,910,0,126898.2079,10.4965,0.8424,132.1826,0.1523,9.7948,0,Normal operation
1733878080,910,0,127126.9853,10.6206,0.8221,132.3212,0.1557,9.7731,0,Normal operation
1733878081,910,0,127390.4611,11.1414,0.8117,132.4805,0.1396,20.1822,1,Normal operation
1733878082,910,0,127609.7297,11.1903,0.7999,132.5798,0.1236,11.2185,0,Normal operation
1733878083,910,0,127818.8349,11.192,0.7921,132.6492,0.0824,10.8464,0,Normal operation
1733878084,910,0,128061.1909,11.728,0.7895,132.753,0.0769,11.6667,0,Normal operation
1733878085,910,0,128296.7347,11.7953,0.7911,132.8977,0.1132,6.8092,0,Normal operation
1733878086,910,0,128539.4344,11.692,0.7986,133.0458,0.1341,24.3986,1,Normal operation
1733878087,910,0,128738.2829,11.3982,0.8163,133.2011,0.1417,15.9369,1,Normal operation
1733878088,910,0,128979.576,11.6074,0.8265,133.4356,0.1881,11.2329,0,Normal operation
1733878089,910,0,129206.0694,11.4488,0.8108,133.5806,0.185,10.8081,0,Normal operation
1733878090,910,0,129416.3068,11.1957,0.7731,133.7576,0.1477,10.7507,0,Normal operation
1733878091,910,0,129631.3143,10.9188,0.704,133.9539,0.1753,10.9397,0,Normal operation
1733878092,910,0,129837.2018,11.1489,0.6154,134.0773,0.156,13.5831,0,Normal operation
1733878093,910,0,130068.2013,11.0001,0.5273,134.2105,0.1209,10.6431,0,Normal operation
1733878094,910,0,130296.775,11.0158,0.4677,134.3208,0.1185,10.7448,0,Normal operation
1733878095,910,0,130558.2987,11.5287,0.4252,134.4501,0.1139,27.9902,1,Normal operation
1733878096,910,0,130784.9864,11.6468,0.408,134.585,0.1267,11.1055,0,Normal operation
1733878097,910,0,131010.4316,11.7323,0.3924,134.746,0.1375,11.1018,0,Normal operation
1733878098,910,0,131270.7961,12.0259,0.359,135.0354,0.2136,5.48,0,Normal operation
1733878099,910,0,131490.0276,11.9325,0.3179,135.2955,0.2651,9.2794,0,Normal operation
1733878100,910,0,131769.2531,12.3911,0.2809,135.4291,0.1963,11.4374,0,Normal operation
1733878101,926,0,131991.7952,12.1808,0.2415,135.6099,0.151,9.1555,0,Normal operation
1733878102,946,0,132278.0487,12.788,0.2094,135.866,0.2136,12.236,0,Normal operation
1733878103,966,1,132517.5709,12.5285,0.1977,136.016,0.2051,15.0498,1,Normal operation
1733878104,986,1,132734.5982,12.539,0.1905,136.2951,0.2187,11.1739,0,Normal operation
1733878105,998,1,132964.0639,11.9481,0.1879,136.4177,0.1961,11.6089,0,Normal operation
1733878106,1017,1,133200.1215,12.0833,0.1833,136.6293,0.1606,8.0937,0,Normal operation
1733878107,1037,1,133490.0072,12.1196,0.1794,136.7817,0.2205,7.7182,0,Normal operation
1733878108,1057,1,133632.5531,11.3014,0.1734,136.9662,0.2855,6.3386,0,Normal operation
1733878109,1077,1,133907.0674,11.8374,0.1692,137.1923,0.2759,8.1079,0,Normal operation
1733878110,1097,1,134115.566,11.6331,0.16,137.3222,0.1964,10.9747,0,Normal operation
1733878111,1117,1,134301.0925,11.0918,0.1553,137.6682,0.2499,4.8044,0,Normal operation
1733878112,1126,1,134610.3988,11.2908,0.1657,138.309,0.4869,6.2873,0,Normal operation
1733878113,1126,0,134954.6337,13.2208,0.3216,139.1012,0.6936,0.9682,0,Normal operation
1733878114,1126,0,135162.3418,12.5527,0.452,139.6846,0.6887,12.3762,0,Normal operation
1733878115,1135,0,135465.9131,13.6157,0.4742,140.1517,0.5467,8.8574,0,Normal operation
1733878116,1148,0,135860.9901,15.6546,0.4907,140.8122,0.5896,19.6041,1,Normal operation
1733878117,1148,0,136112.3299,15.0849,0.6346,141.5236,0.6591,10.4569,0,Normal operation
1733878118,1148,0,136350.0759,13.9659,0.5914,142.0085,0.6021,14.7583,0,Normal operation
1733878119,1155,0,136599.5183,14.4961,0.4842,142.4069,0.4424,5.8346,0,Normal operation
