Timestamp,Total Collisions,Current Collision Status,Smoothness Metric,Current Smoothness,Obstacle Clearance,Distance Traveled,Current Velocity,IMU Acceleration Magnitude,Is Rough Terrain,Vertical Roughness,Notes
1737050587,10,0,64122.7102,12.1791,2.8451,124.6091,0.2393,9.8525,0,9.5629,Normal operation
1737050588,10,0,64368.7372,12.1795,2.8445,124.9815,0.3218,10.2094,0,9.598,Normal operation
1737050589,10,0,64614.2558,12.1799,2.8384,125.1779,0.265,24.6719,1,23.8285,Normal operation
1737050590,10,0,64820.6605,12.1752,2.8449,125.4321,0.2061,9.7219,0,7.5826,Normal operation
1737050591,10,0,65058.9896,12.1742,2.8264,125.737,0.2637,9.7786,0,9.0993,Normal operation
1737050592,10,0,65288.5713,12.1716,2.8507,125.9894,0.2638,10.443,0,8.195,Normal operation
1737050593,10,0,65528.3914,12.1709,2.8366,126.2949,0.2574,8.2097,0,6.3594,Normal operation
1737050594,10,0,65756.1634,12.1681,2.8479,126.5526,0.2579,9.589,0,7.3755,Normal operation
1737050595,10,0,65993.5752,12.167,2.8515,126.8859,0.2764,11.4316,0,9.5699,Normal operation
1737050596,10,0,66248.0044,12.169,2.8225,127.071,0.2466,35.714,1,29.4183,Normal operation
1737050597,10,0,66524.3858,12.175,2.796,127.3881,0.2312,10.3552,0,8.0345,Normal operation
1737050598,10,0,66775.2676,12.1764,2.7951,127.6211,0.2547,10.1446,0,9.614,Normal operation
1737050599,10,0,67034.7702,12.1793,2.7642,127.8158,0.2029,10.1219,0,9.3416,Normal operation
1737050600,10,0,67247.0891,12.1736,2.7768,128.1182,0.2308,14.0235,0,10.5938,Normal operation
1737050601,10,0,67457.5717,12.1677,2.7969,128.3317,0.2409,10.9548,0,8.6394,Normal operation
1737050602,10,0,67686.6218,12.1651,2.8007,128.5676,0.2129,9.9334,0,7.8545,Normal operation
1737050603,10,0,67919.3383,12.1632,2.7955,128.8818,0.257,10.342,0,8.4335,Normal operation
1737050604,10,0,68135.9286,12.1584,2.8094,129.1145,0.2555,9.3509,0,9.3463,Normal operation
1737050605,10,0,68360.5735,12.1552,2.7879,129.2954,0.194,5.8824,0,4.8314,Normal operation
1737050606,10,0,68597.9148,12.1541,2.7666,129.5751,0.2124,9.491,0,8.7919,Normal operation
1737050607,10,0,68822.0212,12.1508,2.7831,129.924,0.2954,9.3494,0,7.2576,Normal operation
1737050608,10,0,69038.1536,12.1461,2.7603,130.1298,0.2635,9.1812,0,8.7086,Normal operation
1737050609,10,0,69284.4919,12.1467,2.7459,130.3876,0.2212,27.3132,1,17.8388,Normal operation
1737050610,10,0,69540.8289,12.149,2.7418,130.6622,0.248,9.3421,0,7.3191,Normal operation
1737050611,10,0,69760.538,12.1471,2.7498,130.9935,0.2824,17.7567,1,16.7166,Normal operation
1737050612,10,0,69993.5858,12.1496,2.7195,131.1863,0.2592,9.6893,0,9.659,Normal operation
1737050613,10,0,70116.7816,12.1288,3.2713,132.0077,0.0954,9.7405,0,9.6854,Normal operation
1737050614,10,0,70343.0631,12.126,3.8907,132.4517,0.1661,2.3368,0,1.518,Normal operation
1737050615,10,0,70549.378,12.1219,4.3273,133.4863,0.6284,3.8043,0,2.3984,Normal operation
1737050616,10,0,71085.3274,12.1763,4.4002,134.5987,0.7867,323.5564,1,221.1994,Normal operation
1737050617,10,0,71281.4837,12.1682,4.4002,134.6342,0.309,9.7989,0,9.7153,Normal operation
1737050618,10,0,71516.442,12.1668,4.6784,135.0545,0.1195,8.5635,0,5.5187,Normal operation
1737050619,10,0,71716.6467,12.1595,4.8749,135.5215,0.3346,6.2698,0,4.665,Normal operation
1737050620,10,0,71921.0314,12.155,4.8749,135.8354,0.3621,0.7994,0,0.6447,Normal operation
1737050621,10,0,72232.3008,12.1665,5.0855,136.2923,0.3526,17.5585,1,16.5301,Normal operation
1737050622,10,0,72470.0073,12.1655,5.2939,136.5099,0.3422,9.3211,0,8.8889,Normal operation
1737050623,10,0,72664.7618,12.1574,4.9594,137.3511,0.4858,1.4976,0,0.9869,Normal operation
1737050624,10,0,72897.9888,12.1557,4.6045,138.0756,0.6615,24.5323,1,17.182,Normal operation
1737050625,10,0,73248.4826,12.1736,4.5292,138.367,0.4322,75.3916,1,46.2023,Normal operation
1737050626,10,0,73391.1507,12.1569,4.0817,139.1051,0.4907,7.6158,0,5.9941,Normal operation
1737050627,10,0,73638.6179,12.1576,3.4934,139.8593,0.7117,24.6273,1,16.2717,Normal operation
1737050628,10,0,73926.6594,12.165,3.3137,140.5292,0.6605,0.6686,0,0.4308,Normal operation
1737050629,10,0,74148.5443,12.1615,3.2042,141.2735,0.6739,8.9905,0,6.9009,Normal operation
1737050630,10,0,74360.7527,12.1564,2.9857,141.7195,0.5774,15.0586,1,13.9478,Normal operation
1737050631,10,0,74656.666,12.167,2.7507,142.1557,0.4334,22.2769,1,15.8078,Normal operation
1737050632,10,0,74848.4451,12.1586,2.5248,142.7085,0.4697,10.0072,0,8.9507,Normal operation
1737050633,10,0,75137.1369,12.166,2.1119,143.618,0.7061,1.8938,0,1.2466,Normal operation
1737050634,10,0,75412.3877,12.1711,2.0393,144.5945,0.9089,0.3853,0,0.016,Normal operation
1737050635,10,0,75740.7045,12.1848,2.1601,145.2835,0.8252,10.79,0,9.6836,Normal operation
1737050636,10,0,76000.8781,12.1874,2.2634,145.7947,0.6,14.9647,0,12.2728,Normal operation
1737050637,10,0,76289.8639,12.1947,2.3295,146.6889,0.6638,1.9171,0,1.5239,Normal operation
1737050638,10,0,76508.5142,12.1926,2.4879,147.3802,0.7642,8.5956,0,8.5265,Normal operation
1737050639,10,0,76738.8237,12.1904,2.4279,148.0014,0.622,6.6801,0,4.2926,Normal operation
1737050640,10,0,76940.0943,12.1837,2.4054,148.4175,0.482,1.2614,0,1.1312,Normal operation
1737050641,10,0,77229.8563,12.191,2.3246,149.0796,0.4958,19.4716,1,14.3571,Normal operation
1737050642,10,0,77462.9127,12.1893,2.2376,149.7463,0.6229,7.7066,0,5.9195,Normal operation
1737050643,10,0,77787.6997,12.202,2.1665,150.4173,0.693,7.2765,0,4.7241,Normal operation
1737050644,10,0,78070.9933,12.2081,2.2424,150.7201,0.495,10.161,0,7.6272,Normal operation
1737050645,10,0,78281.6561,12.2029,2.1821,151.4915,0.493,16.2009,1,16.116,Normal operation
1737050646,10,0,78519.8357,12.202,2.2027,152.1272,0.6771,8.6122,0,8.603,Normal operation
1737050647,10,0,78765.8456,12.2023,2.1728,152.8071,0.6445,11.0804,0,9.0657,Normal operation
1737050648,10,0,78937.4369,12.1949,2.0743,153.4435,0.6351,2.7022,0,2.6529,Normal operation
1737050649,10,0,79225.2652,12.2035,2.0126,154.2366,0.7228,24.0922,1,18.8197,Normal operation
1737050650,10,0,79488.6744,12.2065,2.1125,154.6544,0.6279,9.1503,0,7.1748,Normal operation
1737050651,10,0,79644.0987,12.1948,2.1247,155.5292,0.6355,1.0642,0,1.0403,Normal operation
1737050652,10,0,79801.4871,12.1872,2.0989,156.186,0.7318,15.4894,1,14.2211,Normal operation
1737050653,10,0,79993.8113,12.183,2.2049,156.3981,0.5595,8.3377,0,6.3627,Normal operation
1737050654,10,0,80204.1108,12.1835,2.2156,157.2672,0.4281,0.0029,0,0.0003,Normal operation
1737050655,10,0,81110.4431,12.2839,2.1588,158.1571,0.2657,9.8,0,9.7701,Normal operation
1737050656,10,0,81604.914,12.3214,1.9655,158.6152,0.1693,0.6666,0,0.6436,Normal operation
1737050657,20,0,81767.8596,12.3126,1.7709,159.9157,0.3166,7.5466,0,0.3663,Normal operation
1737050658,30,0,81977.8316,12.3071,1.3954,160.2578,0.2051,8.37,0,4.6138,Normal operation
1737050659,30,0,82095.4672,12.2916,1.9862,160.7481,0.0,9.7997,0,9.7997,Normal operation
1737050660,30,0,82945.8259,12.3818,2.3245,161.164,0.0954,426.5402,1,126.3172,Normal operation
1737050661,30,0,83496.0655,12.4306,2.2866,162.2239,0.2449,9.8001,0,9.3636,Normal operation
1737050662,30,0,83697.7153,12.4236,2.3285,162.3002,0.1984,9.7989,0,9.3748,Normal operation
1737050663,36,0,83888.8269,12.4188,2.3974,162.7915,0.1031,0.0,0,0.0,Normal operation
1737050664,36,0,84057.7855,12.4071,2.5098,163.4595,0.1031,9.7997,0,9.1672,Normal operation
1737050665,36,0,85014.5428,12.5113,2.3755,163.8576,0.1408,8.2016,0,7.7577,Normal operation
1737050666,43,0,85140.2077,12.4967,2.0335,164.5654,0.1761,9.8002,0,9.8001,Normal operation
1737050667,43,0,85344.6503,12.4901,2.3758,164.5726,0.0529,16.579,1,16.0294,Normal operation
1737050668,43,0,86330.5188,12.6012,2.3513,165.7409,0.1631,0.7335,0,0.587,Normal operation
1737050669,43,0,86519.4589,12.592,2.3081,166.2488,0.1631,7.8502,0,6.3168,Normal operation
1737050670,43,0,86771.4543,12.5938,2.0681,166.83,0.2744,15.9599,1,10.5495,Normal operation
1737050671,43,0,87053.3124,12.5982,2.2125,167.7482,0.7423,18.0558,1,12.6466,Normal operation
1737050672,43,0,87294.0213,12.5965,2.2436,168.4102,0.7921,9.3972,0,9.3961,Normal operation
1737050673,43,0,87571.4515,12.6002,2.5675,169.26,0.726,21.5212,1,17.5569,Normal operation
1737050674,43,0,87833.5205,12.6035,2.918,170.2232,0.8266,14.2272,0,11.0492,Normal operation
1737050675,43,0,88270.2582,12.6317,3.5429,170.6651,0.47,9.7028,0,9.7004,Normal operation
1737050676,43,0,88486.9737,12.6266,3.9601,170.9981,0.1621,1.8916,0,1.7747,Normal operation
1737050677,43,0,88771.0271,12.6311,4.8137,171.8529,0.5786,0.4245,0,0.0193,Normal operation
1737050678,43,0,89009.5721,12.6291,5.738,172.2124,0.5952,9.8748,0,9.3387,Normal operation
1737050679,43,0,89219.9669,12.6231,6.8361,172.5553,0.3358,4.766,0,4.7652,Normal operation
1737050680,43,0,89510.1991,12.6284,7.4793,173.475,0.6122,27.694,1,27.2713,Normal operation
1737050681,43,0,89716.4622,12.6219,7.5437,174.4924,0.9101,1.3347,0,1.0635,Normal operation
1737050682,43,0,89923.5252,12.6155,7.3289,175.3329,0.8656,9.4871,0,8.3287,Normal operation
1737050683,43,0,90185.7161,12.6169,7.18,176.1768,0.8392,19.4989,1,19.4321,Normal operation
1737050684,43,0,90428.0889,12.6155,7.036,176.9098,0.7869,6.565,0,6.3775,Normal operation
1737050685,43,0,90688.8497,12.6167,6.8321,177.2592,0.5294,10.301,0,9.5914,Normal operation
1737050686,43,0,90943.2832,12.617,7.1805,177.9599,0.515,0.3565,0,0.2902,Normal operation
1737050687,43,0,91154.3797,12.613,7.0741,178.6503,0.6351,4.8873,0,4.566,Normal operation
1737050688,43,0,91441.0442,12.6178,6.4746,179.3846,0.6502,9.9506,0,6.765,Normal operation
1737050689,43,0,91648.7105,12.6116,5.8008,179.8915,0.6047,6.4678,0,6.1444,Normal operation
1737050690,43,0,91917.2253,12.6139,5.1844,180.1273,0.3729,10.542,0,9.6893,Normal operation
1737050691,43,0,92131.1937,12.6103,4.5747,180.8293,0.4622,6.7932,0,6.4066,Normal operation
1737050692,43,0,92316.9105,12.6047,4.1429,181.5237,0.4964,0.0,0,0.0,Normal operation
1737050693,43,0,92533.7655,12.5999,3.6545,181.8285,0.1951,11.5402,0,7.8713,Normal operation
1737050694,43,0,92754.2673,12.5956,3.2409,182.4652,0.312,0.5094,0,0.3527,Normal operation
1737050695,43,0,93037.7066,12.5999,2.8906,183.1007,0.6058,14.7892,0,9.5984,Normal operation
1737050696,43,0,93234.855,12.5942,2.5091,183.9469,0.7211,1.5061,0,0.99,Normal operation
1737050697,43,0,93480.0684,12.5933,2.2806,184.6336,0.749,8.0701,0,6.4964,Normal operation
1737050698,43,0,93661.6996,12.5839,2.6073,185.3138,0.6344,24.8052,1,17.3431,Normal operation
1737050699,43,0,93985.4488,12.5935,2.7753,185.9168,0.5465,12.8677,0,9.26,Normal operation
1737050700,43,0,94237.4936,12.5935,2.8298,186.2103,0.3829,8.92,0,8.8982,Normal operation
1737050701,43,0,94426.2001,12.5851,2.828,187.1074,0.5504,13.5597,0,10.7088,Normal operation
1737050702,43,0,94704.7632,12.5887,2.5337,187.7573,0.7302,1.1237,0,0.9605,Normal operation
1737050703,43,0,94894.5248,12.5805,2.3339,188.5448,0.6644,6.2786,0,4.2245,Normal operation
1737050704,43,0,95144.6111,12.5803,2.1328,189.6067,0.7876,15.3322,1,9.4835,Normal operation
1737050705,43,0,95447.3409,12.587,1.9061,190.2443,0.7426,29.0462,1,28.3226,Normal operation
1737050706,43,0,95639.4862,12.5858,1.6905,191.0559,0.7806,1.2116,0,0.7854,Normal operation
1737050707,43,0,95819.8176,12.5797,1.6029,191.6949,0.8435,16.7834,1,15.6028,Normal operation
1737050708,43,0,96113.5425,12.5869,1.4433,192.3914,0.7405,19.7748,1,15.7178,Normal operation
1737050709,43,0,96348.4553,12.5847,1.3994,192.8448,0.5916,28.5205,1,20.5253,Normal operation
1737050710,43,0,96540.1086,12.5769,1.4299,193.4549,0.513,8.2773,0,6.3605,Normal operation
1737050711,43,0,96803.4073,12.5784,1.5457,194.122,0.6319,14.3469,0,14.1526,Normal operation
1737050712,43,0,97021.9296,12.5741,1.8824,194.7388,0.6203,32.0878,1,23.1066,Normal operation
1737050713,43,0,97251.9971,12.573,2.0936,195.6333,0.7187,13.1863,0,11.1493,Normal operation
1737050714,43,0,97507.025,12.5734,2.2656,196.4473,0.8212,36.3226,1,33.3116,Normal operation
1737050715,43,0,97795.7083,12.5782,2.495,197.3906,0.8695,2.3517,0,1.5401,Normal operation
1737050716,43,0,98089.4681,12.5836,2.8278,198.3949,0.9537,7.8354,0,7.5311,Normal operation
1737050717,43,0,98229.4988,12.5726,2.8304,199.088,0.8263,0.0142,0,0.0002,Normal operation
1737050718,43,0,98419.2469,12.5647,2.5848,199.2245,0.3502,9.8009,0,9.3419,Normal operation
1737050719,43,0,98613.4919,12.5606,2.2875,199.8455,0.1092,1.6409,0,1.5053,Normal operation
1737050720,43,0,98771.286,12.5488,2.1762,201.3238,0.1092,9.7997,0,6.2527,Normal operation
1737050721,43,0,98899.1988,12.5363,2.2311,201.5387,0.004,0.0001,0,0.0001,Normal operation
1737050722,43,0,99056.2263,12.5245,1.9621,202.2058,0.0,9.7988,0,9.7973,Normal operation
1737050723,43,0,100162.7217,12.6325,1.4809,202.8144,0.2383,22.3742,1,2.6134,Normal operation
1737050724,43,0,100274.7658,12.6179,1.3942,203.807,0.3244,9.8066,0,9.4448,Normal operation
1737050725,43,0,100459.2558,12.611,1.6123,203.8467,0.1544,8.6595,0,5.492,Normal operation
1737050726,43,0,100724.018,12.6126,1.7838,204.2339,0.1861,6.4321,0,4.6194,Normal operation
1737050727,43,0,100892.3151,12.6021,1.9127,205.0845,0.5943,1.045,0,0.8019,Normal operation
1737050728,43,0,101198.5401,12.6088,2.4038,205.9872,0.8596,20.2713,1,20.2263,Normal operation
1737050729,43,0,101430.5984,12.6063,2.9707,206.6803,0.7817,0.4285,0,0.0165,Normal operation
1737050730,43,0,101649.3963,12.6022,3.3613,207.3536,0.655,10.97,0,7.071,Normal operation
1737050731,43,0,101978.4845,12.6117,3.6305,208.1979,0.7096,51.8778,1,36.9991,Normal operation
1737050732,43,0,102164.7637,12.6036,3.6856,208.9551,0.7247,6.0979,0,4.0522,Normal operation
1737050733,43,0,102414.5429,12.6033,3.6359,209.78,0.7362,1.809,0,1.5503,Normal operation
1737050734,43,0,102611.3938,12.5965,3.5808,210.7093,0.8613,1.6095,0,1.3214,Normal operation
1737050735,43,0,102806.3388,12.5896,3.5496,211.1643,0.6698,9.4299,0,7.1754,Normal operation
1737050736,43,0,103018.9343,12.5848,3.6188,211.5447,0.3914,8.774,0,8.7545,Normal operation
1737050737,43,0,103303.0695,12.5887,3.7979,211.7783,0.2916,4.3086,0,3.6515,Normal operation
1737050738,43,0,103524.5373,12.585,3.9305,212.067,0.2472,23.8079,1,21.7362,Normal operation
1737050739,43,0,103763.7307,12.5835,3.9411,212.3357,0.2606,11.7842,0,8.6326,Normal operation
1737050740,43,0,104006.1072,12.5824,3.9347,212.7833,0.3381,16.0578,1,10.7302,Normal operation
1737050741,43,0,104269.7346,12.5838,3.9332,213.159,0.3991,37.2171,1,28.6917,Normal operation
1737050742,43,0,104517.2738,12.5833,3.9245,213.3412,0.2648,7.9681,0,5.7149,Normal operation
1737050743,43,0,104811.8553,12.59,3.901,213.6844,0.2422,7.8279,0,7.8132,Normal operation
1737050744,43,0,105058.6905,12.5894,3.8908,214.0035,0.3126,4.8275,0,3.3155,Normal operation
1737050745,43,0,105354.8488,12.5947,3.8955,214.3654,0.326,9.7533,0,9.7437,Normal operation
1737050746,43,0,105607.0812,12.5948,3.9002,214.6305,0.3029,5.4476,0,4.4318,Normal operation
1737050747,43,0,105873.418,12.5965,3.8998,214.8979,0.2491,14.7987,0,11.2558,Normal operation
1737050748,43,0,106093.9411,12.5928,3.8969,215.4159,0.3756,16.8767,1,13.5837,Normal operation
1737050749,43,0,106379.2903,12.5967,3.8797,215.7511,0.4087,10.4392,0,8.4341,Normal operation
1737050750,43,0,106658.3106,12.5999,3.8583,216.1295,0.3453,15.7542,1,10.4728,Normal operation
1737050751,43,0,106991.8718,12.6095,3.8444,216.5613,0.3888,1.6586,0,1.0934,Normal operation
1737050752,43,0,107220.5514,12.6068,3.813,216.964,0.3943,12.085,0,9.356,Normal operation
1737050753,43,0,107411.2511,12.5996,3.8148,217.1381,0.2824,8.5376,0,6.6589,Normal operation
1737050754,43,0,107611.0388,12.5935,3.8166,217.2963,0.1469,21.9061,1,17.9869,Normal operation
1737050755,43,0,107857.2246,12.5928,3.8107,217.4966,0.1626,13.2256,0,9.8583,Normal operation
1737050756,43,0,108116.8532,12.5937,3.7904,217.7761,0.2249,19.3088,1,12.9966,Normal operation
1737050757,43,0,108328.2371,12.589,3.7661,218.2604,0.3641,9.9455,0,7.9727,Normal operation
1737050758,43,0,108592.2265,12.5904,3.7315,218.6394,0.4141,15.7592,1,11.5644,Normal operation
1737050759,43,0,108833.5395,12.5892,3.6777,219.0943,0.3998,8.5928,0,7.0796,Normal operation
1737050760,43,0,109030.4859,12.5843,3.6246,219.4617,0.391,8.157,0,6.9285,Normal operation
1737050761,43,0,109321.9044,12.5889,3.6069,219.8393,0.3504,14.9629,0,10.7551,Normal operation
1737050762,43,0,109549.4144,12.5861,3.6249,220.1727,0.3404,0.5735,0,0.5091,Normal operation
1737050763,43,0,109943.8673,12.6025,3.6136,220.4825,0.3119,10.7825,0,8.6727,Normal operation
1737050764,43,0,110200.6519,12.603,3.6228,220.7731,0.2808,4.8334,0,3.3301,Normal operation
1737050765,43,0,110439.7755,12.6015,3.6114,221.103,0.2887,14.6991,0,14.0915,Normal operation
1737050766,43,0,110619.7445,12.5933,3.588,221.4329,0.3174,11.5793,0,9.2261,Normal operation
1737050767,43,0,110850.5598,12.5909,3.5427,221.758,0.3134,1.5932,0,1.5583,Normal operation
1737050768,43,0,111086.553,12.5891,3.5123,222.2228,0.3744,6.6023,0,4.7705,Normal operation
1737050769,43,0,111343.2754,12.5897,3.5164,222.5423,0.3733,6.107,0,5.7858,Normal operation
1737050770,43,0,111564.726,12.5863,3.5334,222.8758,0.3107,10.497,0,9.5539,Normal operation
1737050771,43,0,111769.535,12.581,3.5309,223.2954,0.3528,5.6543,0,3.8164,Normal operation
1737050772,43,0,112023.7535,12.5813,3.5285,223.5682,0.3235,22.5966,1,15.3479,Normal operation
1737050773,43,0,112236.8736,12.577,3.5359,223.989,0.327,9.2023,0,9.1775,Normal operation
1737050774,43,0,112474.4732,12.5754,3.4834,224.2691,0.326,10.0326,0,7.6171,Normal operation
1737050775,43,0,112691.131,12.5715,3.4575,224.7197,0.3408,17.1851,1,13.5366,Normal operation
1737050776,43,0,112910.0985,12.5679,3.4094,225.0038,0.3496,10.722,0,9.491,Normal operation
1737050777,43,0,113139.6471,12.5655,3.3811,225.3858,0.3206,11.1886,0,11.1398,Normal operation
1737050778,43,0,113372.8786,12.5635,3.3476,225.8213,0.3956,9.618,0,9.394,Normal operation
1737050779,43,0,113648.8064,12.5662,3.3357,226.1384,0.3649,12.9838,0,10.1679,Normal operation
1737050780,43,0,113854.1921,12.5625,3.3106,226.4818,0.3139,5.5257,0,4.2053,Normal operation
1737050781,43,0,114120.1768,12.5642,3.2918,226.815,0.3182,14.7941,0,11.1199,Normal operation
1737050782,43,0,114351.724,12.562,3.259,227.0118,0.2498,13.7784,0,13.3135,Normal operation
1737050783,43,0,114542.6508,12.5554,3.2418,227.4229,0.2846,3.2246,0,2.1292,Normal operation
1737050784,43,0,114792.0842,12.5552,3.2165,227.7422,0.3467,9.6758,0,7.6836,Normal operation
1737050785,43,0,115046.0378,12.5555,3.2043,228.1613,0.3601,9.9173,0,7.66,Normal operation
1737050786,43,0,115299.0536,12.5557,3.2029,228.5523,0.3846,12.6518,0,10.2823,Normal operation
1737050787,43,0,115535.5714,12.5541,3.1963,228.927,0.3596,11.4301,0,8.9554,Normal operation
1737050788,43,0,115789.2962,12.5558,3.181,229.2478,0.3338,6.9311,0,5.4163,Normal operation
1737050789,43,0,116001.0501,12.5515,3.1906,229.8491,0.4436,10.4325,0,9.5432,Normal operation
1737050790,43,0,116242.7244,12.5505,3.1757,230.2507,0.477,9.5965,0,7.3797,Normal operation
1737050791,43,0,116488.9993,12.55,3.1612,230.6199,0.3706,3.5031,0,2.6697,Normal operation
1737050792,43,0,116725.8624,12.5485,3.1654,230.8867,0.3044,25.4934,1,21.1677,Normal operation
1737050793,43,0,116974.4311,12.5482,3.171,231.1811,0.2651,8.899,0,6.8186,Normal operation
1737050794,43,0,117157.438,12.5409,3.1489,231.579,0.3352,5.5431,0,4.635,Normal operation
1737050795,43,0,117364.6426,12.5363,3.1379,231.8843,0.3395,9.7176,0,9.4318,Normal operation
1737050796,43,0,117606.2394,12.5353,3.1351,232.2121,0.3011,10.5662,0,8.2691,Normal operation
1737050797,43,0,117874.9322,12.5372,3.119,232.5525,0.3171,10.5548,0,8.9128,Normal operation
1737050798,43,0,118126.1806,12.5373,3.0958,232.808,0.283,13.0854,0,12.9893,Normal operation
1737050799,43,0,118362.7245,12.5371,3.1042,233.1903,0.2978,21.5802,1,18.4913,Normal operation
1737050800,43,0,118606.5942,12.5364,3.1015,233.6613,0.4004,11.1867,0,9.6744,Normal operation
1737050801,43,0,118898.2715,12.5407,3.0944,234.0018,0.3869,10.6413,0,9.7831,Normal operation
1737050802,43,0,119110.0034,12.5366,3.1174,234.4596,0.3769,10.4034,0,8.3988,Normal operation
1737050803,43,0,119429.3293,12.5438,3.1296,234.7195,0.3287,10.894,0,8.3004,Normal operation
1737050804,43,0,119674.4339,12.5432,3.1109,235.2189,0.3471,25.116,1,20.2404,Normal operation
1737050805,43,0,120038.4449,12.555,3.1061,235.6715,0.451,11.2847,0,9.1301,Normal operation
1737050806,43,0,120250.7989,12.551,3.1093,236.2126,0.4777,8.7208,0,7.2582,Normal operation
1737050807,43,0,120560.2575,12.5571,3.1022,236.6128,0.4449,9.9639,0,7.9255,Normal operation
1737050808,43,0,120772.2151,12.553,3.1163,237.0573,0.3968,19.9948,1,15.6492,Normal operation
1737050809,43,0,121032.6151,12.5539,3.1171,237.514,0.428,8.8685,0,7.2685,Normal operation
1737050810,43,0,121249.5644,12.5504,3.1182,237.8404,0.3702,9.4342,0,7.2338,Normal operation
1737050811,43,0,121486.3002,12.5489,3.0947,238.092,0.2751,10.8746,0,9.4384,Normal operation
1737050812,43,0,121757.0907,12.551,3.0781,238.5459,0.3384,8.1035,0,7.9702,Normal operation
1737050813,43,0,121981.6674,12.5483,3.0543,239.0113,0.4384,11.3395,0,9.6938,Normal operation
1737050814,43,0,122195.5836,12.5445,3.0549,239.3703,0.3901,9.502,0,7.6436,Normal operation
1737050815,43,0,122460.9366,12.5459,3.0481,239.8877,0.4142,22.918,1,18.693,Normal operation
1737050816,43,0,122714.0238,12.5462,3.0635,240.4341,0.5038,9.5151,0,7.4746,Normal operation
1737050817,43,0,122968.6231,12.5465,3.0567,240.8293,0.4488,11.4355,0,8.8474,Normal operation
1737050818,43,0,123247.1077,12.5493,3.0442,241.2413,0.3859,9.0891,0,6.8449,Normal operation
1737050819,43,0,123486.294,12.5494,3.0407,241.7022,0.4125,11.0002,0,9.3148,Normal operation
1737050820,43,0,123735.7665,12.5493,3.0425,242.0405,0.3802,5.6155,0,4.5062,Normal operation
1737050821,43,0,123983.7894,12.549,3.0208,242.4733,0.3681,18.6201,1,13.4123,Normal operation
1737050822,43,0,124245.4184,12.55,3.0099,242.8646,0.3999,13.1098,0,12.3192,Normal operation
1737050823,43,0,124467.9109,12.5472,2.9967,243.2952,0.4006,9.2757,0,8.7982,Normal operation
1737050824,43,0,124711.1486,12.5464,2.9638,243.5355,0.3221,13.7433,0,10.3812,Normal operation
1737050825,43,0,124885.0721,12.5412,2.9255,243.7268,0.2054,0.0,0,0.0,Normal operation
1737050826,43,0,125002.6935,12.5278,2.7562,244.7421,0.0979,9.7999,0,9.7999,Normal operation
1737050827,48,0,125240.055,12.5265,2.3946,245.1249,0.103,9.8627,0,1.075,Normal operation
1737050828,49,0,125352.6675,12.5152,2.5875,245.7054,0.103,9.8009,0,9.7,Normal operation
1737050829,49,0,125567.4806,12.5117,2.7186,245.9268,0.11,5.0974,0,3.1516,Normal operation
1737050830,49,0,125804.4474,12.5104,3.0469,246.4465,0.3381,4.0181,0,2.8161,Normal operation
1737050831,49,0,126069.515,12.5119,3.413,247.1858,0.5908,9.1551,0,8.2118,Normal operation
1737050832,49,0,126357.7745,12.5156,3.9453,247.6551,0.5852,10.9462,0,8.6788,Normal operation
1737050833,49,0,126582.4259,12.5131,4.0212,247.9004,0.3463,8.4846,0,7.7238,Normal operation
1737050834,49,0,126824.8228,12.5123,4.1615,248.2831,0.3017,11.6916,0,8.3612,Normal operation
1737050835,49,0,127094.6928,12.5142,4.1541,248.8756,0.4705,25.1038,1,18.9249,Normal operation
1737050836,49,0,127374.2871,12.5171,4.181,249.6088,0.6376,13.2022,0,8.6494,Normal operation
1737050837,49,0,127569.3813,12.5117,4.2602,250.1344,0.6159,10.6416,0,9.8077,Normal operation
1737050838,49,0,127844.2822,12.5153,4.354,250.6286,0.5027,21.4089,1,15.8094,Normal operation
1737050839,49,0,128103.3008,12.5162,4.3826,251.1903,0.5083,10.3867,0,9.6013,Normal operation
1737050840,49,0,128352.4314,12.5161,4.3311,251.8228,0.5782,6.433,0,4.3126,Normal operation
1737050841,49,0,128514.4636,12.5075,4.3524,252.5316,0.6499,9.1135,0,8.4842,Normal operation
1737050842,49,0,128722.242,12.5034,4.3021,253.3848,0.7567,11.5836,0,9.5342,Normal operation
1737050843,49,0,129018.3222,12.5078,4.2124,254.1196,0.7699,2.6968,0,1.7195,Normal operation
1737050844,49,0,129267.9399,12.5078,4.2104,254.7287,0.6473,0.4254,0,0.0184,Normal operation
1737050845,49,0,129474.6797,12.5036,4.1969,255.3782,0.6052,7.7589,0,4.9149,Normal operation
1737050846,49,0,129717.365,12.5029,4.1882,256.0983,0.658,1.0786,0,1.0642,Normal operation
1737050847,49,0,129950.822,12.5013,4.1348,256.7167,0.6499,14.856,0,11.5204,Normal operation
1737050848,49,0,130189.2352,12.5002,4.1658,257.3118,0.5845,17.1436,1,14.6954,Normal operation
1737050849,49,0,130428.8635,12.5004,4.0729,258.0538,0.6338,20.5654,1,14.5683,Normal operation
1737050850,49,0,130649.617,12.4976,4.085,258.5958,0.6259,15.1049,1,9.7784,Normal operation
1737050851,49,0,130903.4543,12.4979,4.0132,259.2867,0.5905,10.2921,0,8.2531,Normal operation
1737050852,49,0,131129.437,12.4957,4.0126,260.0074,0.6737,15.4252,1,10.4336,Normal operation
